empleado,id,sexo,edad,años_edc,pareja,estudiante_act,estrato,pc,internet,reside_padre,reside_madre,afro,gitano,indigena,palenquero,sin_rec_etnico
0,4331,0,17,11,0,0,3,0,1,1,1,0,0,0,0,1
0,34496,1,47,11,1,0,2,0,0,0,0,0,0,0,0,1
0,6505,0,56,0,0,0,1,0,1,0,0,0,0,0,0,1
1,16726,1,19,11,1,0,3,0,0,0,0,0,0,0,0,1
1,580,1,26,11,0,0,1,0,0,1,0,0,0,0,0,1
1,17735,1,52,11,1,0,3,1,1,0,0,0,0,0,0,1
0,30093,1,27,14,1,0,3,0,0,0,0,0,0,0,0,1
1,6599,0,33,8,1,0,2,0,1,0,0,0,0,0,0,1
1,14077,1,25,11,0,1,3,1,1,0,0,0,0,0,0,1
1,135,1,30,5,0,0,2,1,0,0,1,0,0,0,0,1
0,32674,1,60,7,1,0,2,0,0,0,0,0,0,0,0,1
0,25465,1,38,11,1,0,3,1,1,0,0,0,0,0,0,1
1,6717,0,49,11,1,0,3,1,1,0,0,0,0,0,0,1
0,14456,0,21,11,0,0,1,1,1,0,0,0,0,0,0,1
0,4917,0,27,16,0,0,3,0,1,0,1,0,0,0,0,1
0,30907,0,65,8,1,0,2,1,1,0,0,0,0,0,0,1
1,4183,0,34,15,1,0,2,1,1,0,1,0,0,0,0,1
1,8307,1,26,5,1,0,1,0,0,0,0,0,0,0,0,1
1,8611,1,38,3,1,0,2,1,1,0,0,0,0,0,0,1
1,21649,0,41,11,1,0,3,0,1,0,0,0,0,0,0,1
1,20416,1,34,16,0,0,3,1,1,1,0,0,0,0,0,1
1,13029,1,58,21,1,0,6,1,1,0,0,0,0,0,0,1
0,25516,0,42,11,0,0,2,0,1,1,0,0,0,0,0,1
0,31791,0,46,13,0,0,3,1,1,0,1,0,0,0,0,1
0,30246,0,26,16,1,0,2,1,1,0,0,0,0,0,0,1
0,30593,0,46,5,1,0,1,1,1,0,0,0,0,0,0,1
1,4633,1,28,15,0,1,3,0,0,1,1,0,0,0,0,1
1,17171,0,56,5,1,0,3,0,0,0,0,0,0,0,0,1
0,29634,0,47,11,1,0,4,0,1,0,0,0,0,0,0,1
1,8875,0,55,14,0,0,2,1,1,0,0,0,0,0,0,1
0,561,0,43,11,1,0,2,1,1,0,0,0,0,0,0,1
0,24676,0,41,11,0,0,2,0,0,0,0,0,0,0,0,1
0,12047,0,35,11,1,0,3,0,1,0,1,0,0,0,0,1
0,29439,0,38,11,1,0,3,1,1,0,0,0,0,0,0,1
1,7882,0,44,16,1,0,3,1,1,0,0,0,0,0,0,1
1,9683,1,36,13,0,0,3,1,1,0,0,0,0,0,0,1
1,16965,1,75,16,1,0,4,1,1,0,0,0,0,0,0,1
0,23057,1,24,11,0,0,1,0,0,0,1,0,0,0,0,1
0,23185,0,57,8,1,0,3,0,1,0,0,0,0,0,0,1
0,32528,0,26,11,0,0,3,0,1,0,0,0,0,0,0,1
1,9613,0,40,11,1,0,2,1,1,0,0,0,0,0,0,1
0,35244,0,28,14,1,0,2,0,1,0,0,0,0,0,0,1
1,13978,0,42,14,0,0,5,1,1,0,0,0,0,0,0,1
1,15312,0,41,14,1,0,1,1,1,0,0,0,0,0,0,1
1,21389,1,34,8,0,0,2,1,0,0,1,0,0,0,0,1
1,10463,0,60,8,1,0,2,1,1,0,0,0,0,0,0,1
0,31303,1,19,13,0,1,3,1,1,0,1,0,0,0,0,1
1,20021,1,47,16,1,0,3,1,1,0,0,0,0,0,0,1
1,20978,0,20,11,1,0,2,0,0,0,0,0,0,0,0,1
1,10795,1,44,14,0,0,3,1,1,0,1,0,0,0,0,1
0,25101,0,57,5,0,0,2,0,0,0,0,0,0,0,0,1
0,32163,0,34,11,1,0,2,1,1,0,0,0,0,0,0,1
0,27228,1,21,12,0,0,3,0,1,0,1,0,0,0,0,1
0,26653,0,52,8,0,0,2,1,1,0,0,0,0,0,0,1
1,15126,1,61,5,1,0,1,0,1,0,0,0,0,0,0,1
1,12270,0,29,16,0,0,2,1,0,1,1,0,0,0,0,1
0,28298,0,29,16,1,0,1,0,1,0,0,0,0,0,0,1
0,23966,0,46,9,1,0,1,0,1,0,0,0,0,0,0,1
0,25106,0,26,11,1,0,2,0,0,0,0,0,0,0,0,1
0,29335,1,20,11,0,0,2,1,1,0,1,0,0,0,0,1
1,19400,1,33,13,1,0,2,1,1,0,0,0,0,0,0,1
0,28531,1,21,11,0,0,2,1,1,1,1,0,0,0,0,1
1,1350,0,45,11,1,0,2,1,1,0,0,0,0,0,0,1
1,14792,0,55,5,1,0,1,1,0,0,0,0,0,0,0,1
0,5298,0,19,11,0,0,3,0,1,1,1,0,0,0,0,1
1,11938,0,59,11,1,0,4,1,1,0,0,0,0,0,0,1
0,36286,1,34,11,0,0,1,0,0,0,0,0,0,0,0,1
1,6952,0,56,16,0,0,3,1,1,0,0,0,0,0,0,1
0,36145,1,45,5,0,0,3,0,0,0,0,0,0,0,0,1
0,27173,1,18,11,0,0,3,0,0,0,1,0,0,0,0,1
0,19285,1,38,7,1,0,2,1,1,0,0,0,0,0,0,1
0,35733,0,23,12,1,0,1,0,1,0,0,0,0,0,0,1
0,22434,0,20,8,1,0,2,0,0,0,0,0,0,0,0,1
1,13052,1,22,11,1,0,1,0,0,0,0,0,0,0,0,1
0,31550,1,65,0,0,0,1,0,0,0,0,0,0,0,0,1
1,10374,0,62,5,0,0,2,0,1,0,0,0,0,0,0,1
0,31822,0,44,9,1,0,2,1,1,0,0,0,0,0,0,1
1,6713,0,37,18,1,0,6,1,1,0,0,0,0,0,0,1
0,9471,0,23,13,0,0,2,1,1,1,1,0,0,0,0,1
1,1792,1,60,11,1,0,3,0,0,0,0,0,0,0,0,1
1,34,1,28,11,1,0,2,0,0,0,0,0,0,0,0,1
1,15605,0,48,16,0,0,4,1,1,0,0,0,0,0,0,1
0,35033,1,24,16,0,0,2,1,1,1,1,0,0,0,0,1
0,27016,1,32,8,0,0,2,0,1,0,0,0,0,0,0,1
1,20879,1,18,9,1,0,2,0,0,0,0,0,0,0,0,1
1,10941,0,41,11,1,0,3,0,0,0,0,0,0,0,0,1
0,26711,1,33,11,1,0,3,0,1,0,0,0,0,0,0,1
0,26206,1,18,11,0,1,2,1,1,0,1,0,0,0,0,1
1,19312,1,62,10,1,0,3,1,1,0,0,0,0,0,0,1
0,25713,0,32,6,1,0,1,0,0,0,0,0,0,0,0,1
1,21591,0,48,11,0,0,2,0,0,0,0,0,0,0,0,1
0,35804,0,47,11,1,0,2,0,1,0,0,0,0,0,0,1
1,2697,0,37,18,1,0,2,1,1,0,0,0,0,0,0,1
0,29706,0,41,4,1,0,2,0,0,0,0,0,0,0,0,1
0,8389,0,31,11,1,0,2,0,0,0,0,0,0,0,0,1
0,18155,1,28,3,0,0,3,0,0,0,1,0,0,0,0,1
0,29700,0,65,0,0,0,2,0,0,0,0,0,0,0,0,1
1,18296,0,52,11,1,0,1,1,0,0,0,0,0,0,0,1
1,1960,0,21,11,0,1,2,1,1,0,1,0,0,0,0,1
1,17401,1,40,16,1,0,3,0,1,0,0,0,0,0,0,1
0,34799,0,27,13,0,0,2,0,0,0,0,0,0,0,0,1
1,18865,0,18,11,0,0,2,0,1,0,1,0,0,0,0,1
0,29358,1,54,8,1,0,3,1,1,0,0,0,0,0,0,1
0,28591,1,61,16,1,0,3,0,0,0,0,0,0,0,0,1
0,26615,1,23,13,0,0,1,0,1,0,1,0,0,0,0,1
0,31223,1,33,11,0,0,2,0,1,1,1,0,0,0,0,1
0,28360,1,22,11,0,1,2,1,1,1,0,0,0,0,0,1
0,28650,0,53,11,0,0,4,1,1,0,0,0,0,0,0,1
0,32657,0,23,18,0,0,4,1,1,0,0,0,0,0,0,1
0,12399,0,19,11,0,0,3,0,1,0,1,0,0,0,0,1
1,10612,0,38,11,1,0,3,1,1,0,0,0,0,0,0,1
0,2925,1,47,14,1,0,3,1,1,0,0,0,0,0,0,1
0,28720,0,20,10,0,0,1,1,1,0,1,0,0,0,0,1
0,36243,0,34,11,1,0,3,1,1,0,0,0,0,0,0,1
1,9674,0,23,14,0,1,2,1,1,1,1,0,0,0,0,1
1,13701,1,53,10,1,0,2,0,0,0,0,0,0,0,0,1
1,20590,1,61,18,0,0,3,0,1,0,0,0,0,0,0,1
0,4013,1,74,16,1,0,6,1,1,0,0,0,0,0,0,1
0,32057,0,24,16,0,0,3,0,1,1,0,0,0,0,0,1
1,6064,0,29,13,0,0,2,1,1,0,0,0,0,0,0,1
0,24313,1,26,11,0,0,2,0,0,1,1,0,0,0,0,1
0,2614,1,18,7,0,0,2,0,1,1,0,0,0,0,0,1
1,17194,0,22,11,1,0,2,0,0,0,0,0,0,0,0,1
0,33361,1,21,11,0,0,3,0,1,0,1,0,0,0,0,1
0,36254,0,30,13,1,0,2,0,0,0,0,0,0,0,0,1
0,25278,1,18,9,0,0,2,0,0,0,1,0,0,0,0,1
1,7737,0,36,18,1,0,3,1,1,0,0,0,0,0,0,1
0,19370,0,46,5,0,0,2,0,0,0,0,0,0,0,0,1
1,7276,1,57,8,1,0,2,1,1,0,0,0,0,0,0,1
1,6848,1,27,14,1,0,3,1,1,0,1,0,0,0,0,1
1,19811,1,20,11,0,0,3,1,1,0,0,0,0,0,0,1
0,26504,1,56,11,1,0,3,1,1,0,0,0,0,0,0,1
1,5543,0,37,11,1,0,4,1,1,0,0,0,0,0,0,1
1,9731,1,42,5,0,0,2,0,0,0,1,0,0,0,0,1
1,18644,1,28,11,1,0,2,0,0,0,0,0,0,0,0,1
0,22217,0,25,8,0,0,3,1,0,0,1,0,0,0,0,1
0,36166,1,20,11,0,0,1,1,1,1,1,1,0,0,0,0
1,11192,1,45,20,1,0,4,1,1,0,0,0,0,0,0,1
0,33409,0,35,9,1,0,2,0,1,0,0,0,0,0,0,1
1,10152,0,38,20,1,0,2,0,1,0,0,0,0,0,0,1
1,1191,0,19,13,0,0,3,0,1,0,0,0,0,0,0,1
0,29840,0,55,11,1,0,2,0,0,0,0,0,0,0,0,1
1,7992,1,51,11,1,0,1,1,1,0,0,0,0,0,0,1
1,6750,1,61,14,1,0,3,1,1,0,1,0,0,0,0,1
0,26559,1,26,11,0,0,3,1,1,0,1,0,0,0,0,1
1,19402,1,37,17,0,0,4,1,1,1,1,0,0,0,0,1
1,8073,1,48,16,1,0,3,1,1,0,0,0,0,0,0,1
1,11550,1,48,1,0,0,3,0,0,0,1,0,0,0,0,1
0,31896,0,20,9,0,0,3,1,1,0,1,0,0,0,0,1
1,8607,1,31,13,1,1,2,1,1,0,0,0,0,0,0,1
0,24405,1,25,15,0,1,2,0,1,1,1,0,0,0,0,1
1,11195,1,23,16,0,0,4,1,1,1,0,0,0,0,0,1
0,36055,0,26,11,0,0,3,0,0,1,1,0,0,0,0,1
0,21327,1,21,12,0,0,3,0,1,0,1,0,0,0,0,1
1,3053,1,23,11,0,0,2,0,0,1,1,0,0,0,0,1
0,26729,0,24,5,0,0,2,0,0,0,0,0,0,0,0,1
1,9927,1,35,14,1,0,2,0,0,0,0,0,0,0,0,1
1,2532,0,18,7,0,0,3,0,1,0,0,0,0,0,0,1
0,31056,1,56,11,1,0,3,1,1,0,0,0,0,0,0,1
1,9763,0,35,11,0,0,2,1,1,0,0,0,0,0,0,1
0,28082,0,23,16,0,0,3,1,1,1,1,0,0,0,0,1
1,15324,0,52,18,0,0,6,1,1,0,1,0,0,0,0,1
1,7825,0,42,14,0,0,3,1,1,0,0,0,0,0,0,1
0,3186,1,34,15,0,1,3,1,1,0,1,0,0,0,0,1
1,9991,1,52,5,1,0,2,0,1,0,0,0,0,0,0,1
1,17603,1,23,16,0,0,3,1,1,0,1,0,0,0,0,1
1,15340,0,30,11,0,0,2,1,0,0,1,0,0,0,0,1
0,34456,0,27,13,1,0,2,0,0,0,0,0,0,0,0,1
1,14684,0,34,14,1,0,3,1,0,0,0,0,0,0,0,1
1,5164,1,28,15,1,0,2,0,0,0,0,0,0,0,0,1
0,10567,0,32,11,1,0,2,0,1,0,0,0,0,0,0,1
0,4948,0,30,11,1,0,2,0,0,0,0,0,0,0,0,1
0,28883,0,20,13,0,0,3,0,0,0,0,0,0,0,0,1
1,12853,1,30,16,0,0,2,1,1,0,0,0,0,0,0,1
1,7353,1,38,16,0,0,3,1,1,1,1,0,0,0,0,1
0,23311,0,20,11,0,0,2,0,1,0,0,0,0,0,0,1
1,21722,1,40,7,1,0,2,0,0,0,0,0,0,0,0,1
1,13491,0,55,11,0,0,3,0,0,0,0,0,0,0,0,1
1,9201,1,55,5,1,0,3,1,1,0,0,0,0,0,0,1
1,8034,1,63,16,1,0,3,1,1,0,0,0,0,0,0,1
0,10399,1,52,1,1,0,3,0,0,0,0,0,0,0,0,1
0,1050,1,29,9,0,0,1,1,1,1,1,0,0,0,0,1
0,28533,0,39,11,1,0,3,0,0,0,1,0,0,0,0,1
1,930,0,50,11,1,0,3,1,1,0,0,0,0,0,0,1
1,5896,0,39,18,1,0,3,1,1,0,0,0,0,0,0,1
0,8833,1,55,11,0,0,3,0,0,1,0,0,0,0,0,1
1,20991,0,48,5,1,0,2,1,1,0,0,1,0,0,0,0
1,11675,0,31,13,0,0,1,0,1,0,0,0,0,0,0,1
1,17341,0,43,13,1,0,3,1,1,0,0,0,0,0,0,1
0,33160,0,37,9,1,0,1,0,1,0,0,0,0,0,0,1
1,21010,1,73,3,0,0,1,0,0,0,0,0,0,0,0,1
0,28487,1,24,11,0,0,2,0,1,1,1,0,0,0,0,1
0,26630,0,22,11,0,0,3,0,1,0,1,0,0,0,0,1
1,6028,1,56,9,1,0,2,0,0,0,0,0,0,0,0,1
1,2072,1,49,11,1,0,2,0,0,0,0,0,0,0,0,1
1,14730,1,67,18,1,0,4,1,1,0,0,0,0,0,0,1
0,24640,0,29,16,1,0,2,1,1,0,0,0,0,0,0,1
0,1348,1,24,16,0,0,2,1,1,1,1,0,0,0,0,1
0,30377,0,47,13,1,0,1,1,1,0,0,0,0,0,0,1
0,22191,0,42,11,0,0,2,0,1,0,0,0,0,0,0,1
0,6625,0,21,15,0,1,3,1,1,1,1,0,0,0,0,1
0,22374,1,27,16,0,0,3,1,1,1,1,0,0,0,0,1
0,23558,1,22,13,0,0,2,1,1,0,0,0,0,0,0,1
0,33244,0,24,16,0,0,1,1,1,1,1,0,0,0,0,1
1,14322,0,50,11,0,0,2,0,0,0,0,0,0,0,0,1
0,32587,0,42,17,1,0,4,1,1,0,0,0,0,0,0,1
1,11827,1,59,17,1,0,4,1,1,0,0,0,0,0,0,1
1,4419,0,47,15,0,1,3,1,1,0,0,0,0,0,0,1
0,28470,0,27,13,0,0,2,0,0,0,0,0,0,0,0,1
1,104,0,38,5,0,0,3,0,0,0,0,0,0,0,0,1
0,36001,0,26,11,0,0,3,1,1,0,0,0,0,0,0,1
1,15863,0,33,11,1,0,2,1,1,0,0,0,0,0,0,1
0,30789,0,23,17,0,0,4,1,1,0,0,0,0,0,0,1
0,32312,0,41,11,1,0,2,0,1,0,0,0,0,0,0,1
1,10141,1,22,11,0,0,3,1,1,1,1,0,0,0,0,1
0,27365,1,55,11,1,0,2,0,0,0,0,0,0,0,0,0
1,11474,1,35,11,0,0,2,1,1,1,1,0,0,0,0,1
1,14410,0,57,16,1,0,3,1,1,0,0,0,0,0,0,1
0,26896,0,26,11,0,0,1,0,0,0,0,0,0,0,0,1
0,26941,1,20,11,0,0,2,0,1,0,1,0,0,0,0,1
0,28158,0,48,10,0,0,2,0,1,0,0,0,0,0,0,1
1,1656,1,65,4,1,0,4,1,1,0,0,0,0,0,0,1
1,15081,1,54,8,1,0,2,0,1,0,0,0,0,0,0,1
1,16531,0,36,16,0,0,2,1,1,1,1,0,0,0,0,1
1,11995,0,55,13,0,0,2,0,1,0,0,0,0,0,0,1
1,16631,0,67,11,0,0,3,0,0,0,0,0,0,0,0,1
0,27335,1,22,11,0,0,2,0,1,0,0,0,0,0,0,1
0,24589,0,40,13,0,0,2,0,1,0,0,0,0,0,0,1
0,31343,1,31,11,1,0,2,0,1,0,0,0,0,0,0,1
0,20479,0,18,11,0,0,1,0,0,0,1,0,0,0,0,1
1,14763,0,27,11,0,0,1,0,0,0,0,0,0,0,0,1
1,2240,0,36,11,0,0,2,0,0,1,1,0,0,0,0,1
0,35358,0,20,11,0,0,2,0,1,1,0,0,0,0,0,1
1,14649,1,25,11,1,0,1,0,0,0,0,0,0,0,0,1
1,9176,0,49,8,1,0,2,1,1,0,0,0,0,0,0,1
0,14577,0,46,19,1,0,3,1,1,0,1,0,0,0,0,1
1,22135,1,24,11,0,0,2,1,1,1,1,0,0,0,0,1
1,15440,0,47,18,1,0,4,1,1,0,0,0,0,0,0,1
1,19977,0,46,5,1,0,3,0,1,0,0,0,0,0,0,1
0,11481,0,63,13,0,0,3,1,1,0,0,0,0,0,0,1
1,3879,1,51,6,1,0,2,1,1,0,0,0,0,0,0,1
0,33488,0,27,13,1,0,2,0,0,0,0,0,0,0,0,1
0,1993,0,31,11,0,0,2,0,1,1,1,0,0,0,0,1
1,15064,1,42,16,1,0,2,1,1,0,0,0,0,0,0,1
1,10529,0,39,16,1,0,3,0,1,0,0,0,0,0,0,1
1,16682,1,58,11,1,0,3,1,1,0,0,0,0,0,0,1
1,3992,1,25,17,0,0,3,1,1,1,1,0,0,0,0,1
1,4308,1,36,11,0,0,2,0,1,0,0,0,0,0,0,1
0,33782,0,34,5,0,0,1,0,0,0,0,0,0,0,0,1
1,11753,1,25,18,0,0,2,1,1,1,1,0,0,0,0,1
1,4172,0,45,7,0,0,3,1,1,1,1,0,0,0,0,1
0,32490,0,44,11,1,0,2,1,1,0,0,0,0,0,0,1
1,21330,1,41,11,1,0,3,0,1,0,0,0,0,0,0,1
0,35762,1,24,11,1,0,2,0,1,0,0,0,0,0,0,1
0,28363,1,41,9,1,0,2,0,0,0,0,0,0,0,0,1
1,17530,0,28,16,1,0,3,1,1,0,0,0,0,0,0,1
0,22715,0,25,8,0,0,2,0,0,1,1,0,0,0,0,1
0,24504,0,23,11,0,0,3,0,1,0,1,0,0,0,0,1
1,4969,1,20,11,0,0,1,1,1,1,1,0,0,0,0,1
1,9564,0,31,13,0,0,2,1,1,1,1,0,0,0,0,1
1,6383,1,65,3,0,0,1,0,0,0,0,0,0,0,0,1
1,9803,0,21,14,0,0,3,1,1,0,1,0,0,0,0,1
0,26399,0,38,13,1,0,2,1,0,0,0,0,0,0,0,1
0,27814,1,22,11,0,1,2,1,1,1,1,0,0,0,0,1
1,3015,0,46,5,1,0,2,0,1,0,0,0,0,0,0,1
0,28886,0,25,11,1,0,3,0,1,0,0,0,0,0,0,1
1,5694,1,40,21,1,0,3,1,1,0,0,0,0,0,0,1
1,16587,0,74,17,0,0,3,1,1,0,0,0,0,0,0,1
1,17013,0,66,4,0,0,2,1,1,0,0,0,0,0,0,1
1,3892,0,38,18,1,1,2,1,1,0,0,0,0,0,0,1
0,26234,1,40,11,0,0,3,0,0,0,1,0,0,0,0,1
1,20758,0,50,11,0,0,3,1,1,0,0,0,0,0,0,1
0,31260,0,22,11,0,0,2,1,1,1,1,0,0,0,0,1
1,20564,1,25,13,1,0,3,1,1,0,0,0,0,0,0,1
1,17773,0,41,21,1,0,2,1,1,0,0,0,0,0,0,1
0,4858,0,27,11,1,0,1,0,1,0,0,0,0,0,0,1
1,5852,0,19,12,0,1,3,1,1,1,1,0,0,0,0,1
0,32720,1,73,17,0,0,6,1,1,0,0,0,0,0,0,1
0,32036,0,47,11,0,0,3,0,1,0,0,0,0,0,0,1
1,13320,1,60,19,1,0,4,1,1,0,0,0,0,0,0,1
1,16211,0,48,16,1,0,2,1,1,0,0,0,0,0,0,1
0,13456,1,27,11,0,0,3,0,0,0,1,0,0,0,0,1
1,9349,1,44,14,0,0,3,1,1,0,1,0,0,0,0,1
1,4130,1,27,11,1,0,2,0,0,0,0,0,0,0,0,1
0,26919,0,18,11,0,0,2,0,0,0,1,0,0,0,0,1
0,31236,0,39,11,0,0,2,0,1,0,0,0,0,0,0,1
0,26245,0,41,9,1,0,1,0,0,0,0,0,0,0,0,1
1,21702,0,60,1,0,0,6,1,1,0,0,0,0,0,0,1
1,6294,0,23,8,1,0,3,1,1,0,0,0,0,0,0,1
1,14875,1,19,11,0,0,3,1,1,1,1,0,0,0,0,1
0,22746,0,25,5,0,0,2,0,0,0,1,0,0,0,0,1
0,30703,1,42,18,1,0,4,1,1,0,0,0,0,0,0,1
0,16475,0,23,13,1,0,1,0,1,0,0,0,0,0,0,1
1,16344,1,30,11,0,0,1,0,0,1,1,0,0,0,0,1
0,29587,0,23,13,0,0,2,0,0,1,0,0,0,0,0,1
0,25696,1,21,15,0,0,3,1,1,1,1,0,0,0,0,1
0,24445,1,55,1,1,0,1,0,1,0,0,0,0,0,0,1
0,5983,0,29,11,1,0,2,0,1,0,0,0,0,0,0,1
0,34666,0,18,11,0,0,2,0,0,0,0,0,0,0,0,1
0,28598,0,28,11,0,0,2,1,0,0,0,0,0,0,0,1
0,28656,0,48,16,1,0,3,0,1,0,0,0,0,0,0,1
0,31092,1,37,11,1,0,1,0,0,0,0,0,0,0,0,1
0,29192,0,51,11,0,0,3,0,1,0,0,0,0,0,0,1
1,7272,1,55,8,1,0,2,1,1,0,0,0,0,0,0,1
1,14837,1,58,3,0,0,2,1,1,0,0,0,0,0,0,1
1,2373,0,16,11,0,0,1,0,1,1,1,0,0,0,0,1
0,24067,0,55,11,1,0,3,0,0,0,0,0,0,0,0,1
1,17547,1,27,11,0,0,3,1,1,0,0,0,0,0,0,1
1,12867,1,58,8,1,0,3,1,1,0,0,0,0,0,0,1
1,16369,1,20,11,1,0,3,0,1,0,0,0,0,0,0,1
1,17096,1,30,9,1,0,2,0,1,0,0,0,0,0,0,1
1,9999,1,52,16,0,0,3,1,1,1,1,0,0,0,0,1
0,32234,0,27,16,0,0,3,0,1,0,1,0,0,0,0,1
1,14781,1,35,5,0,0,2,1,0,1,1,0,0,0,0,1
0,31929,0,46,6,0,0,2,0,0,0,0,0,0,0,0,1
1,19537,0,20,15,0,1,2,1,1,1,1,0,0,0,0,1
1,13117,1,32,18,0,0,4,1,1,1,1,0,0,0,0,1
0,30994,1,22,13,0,1,2,1,0,1,1,0,0,0,0,1
1,19449,1,18,11,0,0,3,0,1,0,0,0,0,0,0,1
0,33749,1,63,9,0,0,2,0,0,0,0,0,0,0,0,1
0,23270,1,22,11,0,0,2,0,1,0,0,0,0,0,0,1
0,268,0,17,11,0,0,2,0,1,1,1,0,0,0,0,1
1,12287,0,50,17,0,0,3,1,1,0,0,0,0,0,0,1
0,9325,1,39,11,1,0,3,1,1,0,0,0,0,0,0,1
0,24222,0,29,11,0,0,3,1,1,0,0,0,0,0,0,1
1,2423,1,39,11,0,0,2,0,1,0,0,0,0,0,0,1
1,3042,1,25,13,0,0,2,0,0,0,0,0,0,0,0,1
1,2486,0,50,5,0,0,2,1,1,0,0,0,0,0,0,1
0,23854,0,61,11,0,0,2,0,1,0,0,0,0,0,0,1
1,17291,1,23,13,0,0,2,1,1,0,1,0,0,0,0,1
0,29810,0,46,19,1,0,3,1,1,0,0,0,0,0,0,1
0,26417,0,47,11,0,0,3,0,1,0,0,0,0,0,0,1
0,23163,1,27,14,1,0,3,0,0,0,0,0,0,0,0,1
0,33147,0,65,8,1,0,2,1,1,0,0,0,0,0,0,1
0,13420,0,36,11,0,0,2,0,0,0,0,0,0,0,0,1
0,24954,1,25,13,0,0,2,1,1,1,1,0,0,0,0,1
1,9286,1,36,18,1,0,3,1,1,0,0,0,0,0,0,1
1,14265,0,46,16,1,0,1,1,1,0,0,0,0,0,0,1
0,23987,0,35,13,0,0,2,0,1,0,0,0,0,0,0,1
1,17370,1,26,0,0,0,3,0,1,0,0,0,0,0,0,1
1,11598,0,39,13,1,0,3,0,1,0,0,0,0,0,0,1
0,23662,1,24,16,0,0,4,1,1,1,1,0,0,0,0,1
0,10969,1,38,11,1,0,1,0,0,0,0,0,0,0,0,1
1,1074,0,51,11,0,0,3,0,1,0,1,0,0,0,0,1
0,4544,1,37,21,1,0,6,1,1,0,0,0,0,0,0,1
0,16016,0,38,11,1,0,2,0,1,0,0,0,0,0,0,1
0,31685,0,29,17,0,1,3,1,1,0,0,0,0,0,0,1
1,16401,1,38,11,1,0,2,1,1,0,0,0,0,0,0,1
0,31759,1,34,7,0,0,2,0,1,0,0,0,0,0,0,1
0,28142,0,32,11,1,0,2,0,1,0,0,0,0,0,0,1
0,31577,1,55,11,1,0,2,1,1,0,0,0,0,0,0,1
0,24080,0,20,8,1,1,2,0,0,0,0,0,0,0,0,1
1,8918,0,33,13,0,0,2,1,1,1,1,0,0,0,0,1
0,32548,0,61,3,1,0,2,0,0,0,0,0,0,0,0,1
1,10696,1,58,11,1,0,2,1,1,0,0,0,0,0,0,1
1,7873,0,24,14,0,0,3,1,1,1,1,0,0,0,0,1
1,21604,1,59,17,1,0,4,1,1,0,0,0,0,0,0,1
1,2796,0,37,2,1,0,3,0,1,0,0,0,0,0,0,1
0,7113,1,51,11,0,0,3,0,1,0,1,0,0,0,0,1
0,30800,1,34,11,1,0,2,0,1,0,0,0,0,0,0,1
0,4364,0,20,12,0,1,2,1,1,0,1,0,0,0,0,1
1,13619,0,27,11,1,0,3,0,1,0,0,0,0,0,0,1
0,31272,0,35,17,0,0,4,1,1,0,1,0,0,0,0,1
0,28826,0,41,11,0,0,3,1,1,0,1,0,0,0,0,1
0,5648,1,21,8,0,0,2,0,0,0,1,0,0,0,0,1
0,30674,0,30,11,1,0,1,0,1,0,0,0,0,0,0,1
1,16565,0,38,7,1,0,2,1,0,0,0,0,0,0,0,1
0,27983,0,25,11,0,0,2,1,1,1,1,0,0,0,0,1
1,12953,1,35,11,1,0,3,0,1,0,0,0,0,0,0,1
0,31638,1,30,13,0,0,2,0,1,0,0,0,0,0,0,1
0,27449,0,19,13,1,0,2,0,1,0,0,0,0,0,0,1
0,31076,0,50,11,0,0,2,0,1,0,1,0,0,0,0,1
1,15632,0,25,16,1,0,6,1,1,0,0,0,0,0,0,1
1,9910,0,44,18,0,0,5,1,1,0,0,0,0,0,0,1
0,26826,1,47,16,1,0,3,0,1,0,0,0,0,0,0,1
1,7694,1,26,22,0,0,4,1,1,1,1,0,0,0,0,1
0,31103,0,38,11,1,0,1,0,0,0,0,0,0,0,0,1
1,13992,0,40,11,1,0,5,1,1,0,0,0,0,0,0,1
0,29645,0,23,11,0,0,2,0,0,0,1,0,0,0,0,1
1,7061,0,43,5,1,0,3,1,1,0,0,0,0,0,0,1
1,15546,0,53,7,1,0,2,0,1,0,0,0,0,0,0,1
0,20029,0,52,18,0,0,4,1,1,0,0,0,0,0,0,1
1,18381,1,43,13,1,0,2,1,1,0,0,0,0,0,0,1
1,1952,1,23,11,0,0,1,0,0,0,0,0,0,0,0,1
1,11409,1,49,11,1,0,2,0,1,0,0,0,0,0,0,1
0,31667,0,26,16,1,0,2,1,1,0,0,0,0,0,0,1
0,32121,1,20,11,0,0,3,0,0,0,0,0,0,0,0,1
1,5201,0,23,11,1,0,3,0,1,0,0,0,0,0,0,1
0,24041,1,32,16,0,0,3,1,1,0,0,0,0,0,0,1
0,33306,1,61,8,0,0,2,0,0,0,0,0,0,0,0,1
0,29724,1,26,11,0,0,1,0,1,1,1,0,0,0,0,1
1,4475,1,34,11,1,0,2,0,1,0,0,0,0,0,0,1
0,34587,1,45,5,1,0,2,1,1,0,0,0,0,0,0,1
1,15896,0,46,10,0,0,2,0,0,0,0,0,0,0,0,1
1,21748,0,31,12,1,0,3,1,1,0,0,0,0,0,0,1
1,19042,1,61,13,1,0,3,0,1,0,0,0,0,0,0,1
0,23265,1,18,5,0,0,1,0,0,0,0,0,0,0,0,1
1,11960,0,32,11,0,0,2,0,0,0,0,0,0,0,0,1
